Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2024-01-02 00:00:00+00:00,184.93821716308594,185.63999938964844,188.44000244140625,183.88999938964844,187.14999389648438,82488700
2024-01-03 00:00:00+00:00,183.553466796875,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500
2024-01-04 00:00:00+00:00,181.22232055664062,181.91000366210938,183.08999633789062,180.8800048828125,182.14999389648438,71983600
2024-01-05 00:00:00+00:00,180.49508666992188,181.17999267578125,182.75999450683594,180.1699981689453,181.99000549316406,62303300
2024-01-08 00:00:00+00:00,184.8585205078125,185.55999755859375,185.60000610351562,181.5,182.08999633789062,59144500
2024-01-09 00:00:00+00:00,184.4401092529297,185.13999938964844,185.14999389648438,182.72999572753906,183.9199981689453,42841800
2024-01-10 00:00:00+00:00,185.4861602783203,186.19000244140625,186.39999389648438,183.9199981689453,184.35000610351562,46792900
2024-01-11 00:00:00+00:00,184.88841247558594,185.58999633789062,187.0500030517578,183.6199951171875,186.5399932861328,49128400
2024-01-12 00:00:00+00:00,185.2171630859375,185.9199981689453,186.74000549316406,185.19000244140625,186.05999755859375,40444700
2024-01-16 00:00:00+00:00,182.93582153320312,183.6300048828125,184.25999450683594,180.92999267578125,182.16000366210938,65603000
2024-01-17 00:00:00+00:00,181.98941040039062,182.67999267578125,182.92999267578125,180.3000030517578,181.27000427246094,47317400
2024-01-18 00:00:00+00:00,187.9169158935547,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800
2024-01-19 00:00:00+00:00,190.83583068847656,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68741000
2024-01-22 00:00:00+00:00,193.1570281982422,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900
2024-01-23 00:00:00+00:00,194.44215393066406,195.17999267578125,195.75,193.8300018310547,195.02000427246094,42355600
2024-01-24 00:00:00+00:00,193.7647247314453,194.5,196.3800048828125,194.33999633789062,195.4199981689453,53631300
2024-01-25 00:00:00+00:00,193.4359893798828,194.1699981689453,196.27000427246094,193.11000061035156,195.22000122070312,54822100
2024-01-26 00:00:00+00:00,191.6925811767578,192.4199981689453,194.75999450683594,191.94000244140625,194.27000427246094,44594000
2024-01-29 00:00:00+00:00,191.00518798828125,191.72999572753906,192.1999969482422,189.5800018310547,192.00999450683594,47145600
2024-01-30 00:00:00+00:00,187.3291473388672,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400
2024-01-31 00:00:00+00:00,183.70291137695312,184.39999389648438,187.10000610351562,184.35000610351562,187.0399932861328,55467800
2024-02-01 00:00:00+00:00,186.15362548828125,186.86000061035156,186.9499969482422,183.82000732421875,183.99000549316406,64885400
2024-02-02 00:00:00+00:00,185.14743041992188,185.85000610351562,187.3300018310547,179.25,179.86000061035156,102518000
2024-02-05 00:00:00+00:00,186.9705047607422,187.67999267578125,189.25,185.83999633789062,188.14999389648438,69668800
2024-02-06 00:00:00+00:00,188.58438110351562,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800
2024-02-07 00:00:00+00:00,188.6939697265625,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000
2024-02-08 00:00:00+00:00,187.60809326171875,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000
2024-02-09 00:00:00+00:00,188.37615966796875,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200
2024-02-12 00:00:00+00:00,186.680419921875,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900
2024-02-13 00:00:00+00:00,184.57571411132812,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500
2024-02-14 00:00:00+00:00,183.6879425048828,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500
2024-02-15 00:00:00+00:00,183.398681640625,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500
2024-02-16 00:00:00+00:00,181.85255432128906,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49701400
2024-02-20 00:00:00+00:00,181.1044464111328,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600
2024-02-21 00:00:00+00:00,181.862548828125,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41529700
2024-02-22 00:00:00+00:00,183.9073944091797,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200
2024-02-23 00:00:00+00:00,182.06204223632812,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700
2024-02-26 00:00:00+00:00,180.70545959472656,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400
2024-02-27 00:00:00+00:00,182.17176818847656,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900
2024-02-28 00:00:00+00:00,180.9647979736328,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900
2024-02-29 00:00:00+00:00,180.29647827148438,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600
2024-03-01 00:00:00+00:00,179.209228515625,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73488000
2024-03-04 00:00:00+00:00,174.66065979003906,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100
2024-03-05 00:00:00+00:00,169.6931610107422,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400
2024-03-06 00:00:00+00:00,168.69564819335938,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700
2024-03-07 00:00:00+00:00,168.57595825195312,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100
2024-03-08 00:00:00+00:00,170.30160522460938,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76114600
2024-03-11 00:00:00+00:00,172.31655883789062,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500
2024-03-12 00:00:00+00:00,172.7953338623047,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400
2024-03-13 00:00:00+00:00,170.70062255859375,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700
2024-03-14 00:00:00+00:00,172.56593322753906,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500
2024-03-15 00:00:00+00:00,172.18687438964844,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121664700
2024-03-18 00:00:00+00:00,173.28411865234375,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200
2024-03-19 00:00:00+00:00,175.63819885253906,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200
2024-03-20 00:00:00+00:00,178.22171020507812,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100
2024-03-21 00:00:00+00:00,170.9400177001953,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300
2024-03-22 00:00:00+00:00,171.8477325439453,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71106600
2024-03-25 00:00:00+00:00,170.42132568359375,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300
2024-03-26 00:00:00+00:00,169.28419494628906,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400
2024-03-27 00:00:00+00:00,172.87513732910156,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300
2024-03-28 00:00:00+00:00,171.04974365234375,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700
2024-04-01 00:00:00+00:00,169.60337829589844,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500
2024-04-02 00:00:00+00:00,168.41635131835938,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500
2024-04-03 00:00:00+00:00,169.2243194580078,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700
2024-04-04 00:00:00+00:00,168.39642333984375,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400
2024-04-05 00:00:00+00:00,169.1544952392578,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42055200
2024-04-08 00:00:00+00:00,168.02734375,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500
2024-04-09 00:00:00+00:00,169.24427795410156,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42451200
2024-04-10 00:00:00+00:00,167.35902404785156,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300
2024-04-11 00:00:00+00:00,174.60079956054688,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300
2024-04-12 00:00:00+00:00,176.10702514648438,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101593300
2024-04-15 00:00:00+00:00,172.25669860839844,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800
2024-04-16 00:00:00+00:00,168.95501708984375,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200
2024-04-17 00:00:00+00:00,167.57847595214844,168.0,170.64999389648438,168.0,169.61000061035156,50901200
2024-04-18 00:00:00+00:00,166.62088012695312,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900
2024-04-19 00:00:00+00:00,164.58599853515625,165.0,166.39999389648438,164.0800018310547,166.2100067138672,67772100
2024-04-22 00:00:00+00:00,165.4238739013672,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400
2024-04-23 00:00:00+00:00,166.48121643066406,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800
2024-04-24 00:00:00+00:00,168.59591674804688,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800
2024-04-25 00:00:00+00:00,169.46372985839844,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300
2024-04-26 00:00:00+00:00,168.87521362304688,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400
2024-04-29 00:00:00+00:00,173.06466674804688,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400
2024-04-30 00:00:00+00:00,169.9026336669922,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800
2024-05-01 00:00:00+00:00,168.87521362304688,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100
2024-05-02 00:00:00+00:00,172.59584045410156,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900
2024-05-03 00:00:00+00:00,182.9198760986328,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100
2024-05-06 00:00:00+00:00,181.25408935546875,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700
2024-05-07 00:00:00+00:00,181.94232177734375,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800
2024-05-08 00:00:00+00:00,182.281494140625,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100
2024-05-09 00:00:00+00:00,184.10690307617188,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000
2024-05-10 00:00:00+00:00,182.83836364746094,183.0500030517578,185.08999633789062,182.1300048828125,184.89999389648438,50759500
2024-05-13 00:00:00+00:00,186.06463623046875,186.27999877929688,187.10000610351562,184.6199951171875,185.44000244140625,72044800
2024-05-14 00:00:00+00:00,187.2133026123047,187.42999267578125,188.3000030517578,186.2899932861328,187.50999450683594,52393600
2024-05-15 00:00:00+00:00,189.5006561279297,189.72000122070312,190.64999389648438,187.3699951171875,187.91000366210938,70400000
2024-05-16 00:00:00+00:00,189.62051391601562,189.83999633789062,191.10000610351562,189.66000366210938,190.47000122070312,52845200
2024-05-17 00:00:00+00:00,189.65048217773438,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900
2024-05-20 00:00:00+00:00,190.81912231445312,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300
2024-05-21 00:00:00+00:00,192.12762451171875,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400
2024-05-22 00:00:00+00:00,190.67929077148438,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500
2024-05-23 00:00:00+00:00,186.6639404296875,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900
2024-05-24 00:00:00+00:00,189.76034545898438,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36294600
2024-05-28 00:00:00+00:00,189.77035522460938,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100
2024-05-29 00:00:00+00:00,190.0699920654297,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000
2024-05-30 00:00:00+00:00,191.06883239746094,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49947900
2024-05-31 00:00:00+00:00,192.02772521972656,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300
2024-06-03 00:00:00+00:00,193.8056640625,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500
2024-06-04 00:00:00+00:00,194.12530517578125,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400
2024-06-05 00:00:00+00:00,195.64353942871094,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800
2024-06-06 00:00:00+00:00,194.25514221191406,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800
2024-06-07 00:00:00+00:00,196.66236877441406,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900
2024-06-10 00:00:00+00:00,192.89671325683594,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97262100
2024-06-11 00:00:00+00:00,206.91049194335938,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300
2024-06-12 00:00:00+00:00,212.82366943359375,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300
2024-06-13 00:00:00+00:00,213.9923095703125,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700
2024-06-14 00:00:00+00:00,212.2443389892578,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700
2024-06-17 00:00:00+00:00,216.41949462890625,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300
2024-06-18 00:00:00+00:00,214.042236328125,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300
2024-06-20 00:00:00+00:00,209.4375762939453,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500
2024-06-21 00:00:00+00:00,207.2501220703125,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,246421400
2024-06-24 00:00:00+00:00,207.89935302734375,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000
2024-06-25 00:00:00+00:00,208.8282928466797,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,56713900
2024-06-26 00:00:00+00:00,213.00344848632812,213.25,214.86000061035156,210.63999938964844,211.5,66213200
2024-06-27 00:00:00+00:00,213.85247802734375,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700
2024-06-28 00:00:00+00:00,210.37648010253906,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700
2024-07-01 00:00:00+00:00,216.49940490722656,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900
2024-07-02 00:00:00+00:00,220.0153350830078,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200
2024-07-03 00:00:00+00:00,221.29385375976562,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800
2024-07-05 00:00:00+00:00,226.07830810546875,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400
2024-07-08 00:00:00+00:00,227.55661010742188,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900
2024-07-09 00:00:00+00:00,228.4156036376953,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100
2024-07-10 00:00:00+00:00,232.71063232421875,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700
2024-07-11 00:00:00+00:00,227.30690002441406,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600
2024-07-12 00:00:00+00:00,230.27345275878906,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500
2024-07-15 00:00:00+00:00,234.12899780273438,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300
2024-07-16 00:00:00+00:00,234.54852294921875,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300
